"mean.AL_Ank_X"	"var.AL_Ank_X"	"max.AL_Ank_X"	"min.AL_Ank_X"	"quarlite.AL_Ank_X70"	"quarlite.AL_Ank_X80"	"quarlite.AL_Ank_X90"	"mean.AL_Ank_Y"	"var.AL_Ank_Y"	"max.AL_Ank_Y"	"min.AL_Ank_Y"	"quarlite.AL_Ank_Y70"	"quarlite.AL_Ank_Y80"	"quarlite.AL_Ank_Y90"	"mean.AL_Ank_Z"	"var.AL_Ank_Z"	"max.AL_Ank_Z"	"min.AL_Ank_Z"	"quarlite.AL_Ank_Z70"	"quarlite.AL_Ank_Z80"	"quarlite.AL_Ank_Z90"	"corri.AL_Ank_XY"	"corri.AL_Ank_XZ"	"corri.AL_Ank_YZ"	"mean.AL_hip_X"	"var.AL_hip_X"	"max.AL_hip_X"	"min.AL_hip_X"	"quarlite.AL_hip_X70"	"quarlite.AL_hip_X80"	"quarlite.AL_hip_X90"	"mean.AL_hip_Y"	"var.AL_hip_Y"	"max.AL_hip_Y"	"min.AL_hip_Y"	"quarlite.AL_hip_Y70"	"quarlite.AL_hip_Y80"	"quarlite.AL_hip_Y90"	"mean.AL_hip_Z"	"var.AL_hip_Z"	"max.AL_hip_Z"	"min.AL_hip_Ank_Z"	"quarlite.AL_hip_Z70"	"quarlite.AL_hip_Z80"	"quarlite.AL_hip_Z90"	"corri.AL_Hip_XY"	"corri.AL_Hip_XZ"	"corri.AL_Hip_YZ"	"mean.AL_LW_X"	"var.AL_LW_X"	"max.AL_LW_X"	"min.AL_LW_X"	"quarlite.AL_LW_X70"	"quarlite.AL_LW_X80"	"quarlite.AL_LW_X90"	"mean.AL_LW_Y"	"var.AL_LW_Y"	"max.AL_LW_Y"	"min.AL_LW_Y"	"quarlite.AL_LW_Y70"	"quarlite.AL_LW_Y80"	"quarlite.AL_LW_Y90"	"mean.AL_LW_Z"	"var.AL_LW_Z"	"max.AL_LW_Z"	"min.AL_LW_Z"	"quarlite.AL_LW_Z70"	"quarlite.AL_LW_Z80"	"quarlite.AL_LW_Z90"	"corri.AL_LW_XY"	"corri.AL_LW_XZ"	"corri.AL_LW_YZ"	"mean.AL_RW_X"	"var.AL_RW_X"	"max.AL_RW_X"	"min.AL_RW_X"	"quarlite.AL_RW_X70"	"quarlite.AL_RW_X80"	"quarlite.AL_RW_X90"	"mean.AL_RW_Y"	"var.AL_RW_Y"	"max.AL_RW_Y"	"min.AL_RW_Y"	"quarlite.AL_RW_Y70"	"quarlite.AL_RW_Y80"	"quarlite.AL_RW_Y90"	"mean.AL_RW_Z"	"var.AL_RW_Z"	"max.AL_RW_Z"	"min.AL_RW_Z"	"quarlite.AL_RW_Z70"	"quarlite.AL_RW_Z80"	"quarlite.AL_RW_Z90"	"corri.AL_RW_XY"	"corri.AL_RW_XZ"	"corri.AL_RW_YZ"	"Sex"	"Age"	"Ht"	"Wt"	"COS.Intensity"
0.021798889	0.799909498	3.719	-4.047	0.039	0.207	0.9414	-1.291271111	0.221201178	0.039	-2.621	-1.0188	-0.9722	-0.813	-0.370173333	0.066575839	0.648	-2.156	-0.262	-0.211	-0.125	-0.256901958	0.19675161	0.240999571	0.179156111	0.035388983	0.977	-0.324	0.227	0.301	0.473	-1.006016667	0.07547645	-0.379	-1.793	-0.844	-0.738	-0.633	-0.064873333	0.023479019	0.449	-0.52	0.023	0.059	0.105	-0.148414394	-0.403677441	0.202572177	1.006917778	0.051214823	1.66	0.578	1.133	1.234	1.3364	0.405318333	0.017019102	0.77	0.066	0.477	0.539	0.594	0.017431667	0.012372334	0.406	-0.359	0.078	0.109	0.152	0.564380971	0.161957872	0.125275561	-1.041728333	0.04493152	-0.645	-1.648	-0.902	-0.852	-0.793	0.240768889	0.014722234	0.625	-0.238	0.301	0.363	0.414	0.240768889	0.014722234	0.625	-0.238	0.240768889	0.363	0.414	-0.388934258	-0.022355744	0.227261535	"Male"	26	72.2	211.6	"MPA"
0.017060556	0.76885835	3.523	-3.453	0.051	0.215	0.8172	-1.295120556	0.220967492	0.109	-2.395	-1.016	-0.973	-0.8236	-0.356499444	0.056165847	0.828	-1.641	-0.258	-0.215	-0.141	-0.261228125	0.249910337	0.279794772	0.186723889	0.035063348	0.871	-0.273	0.23	0.324	0.4804	-1.002304444	0.073891437	-0.438	-1.75	-0.84	-0.7412	-0.6446	-0.060566667	0.021520924	0.461	-0.52	0.023	0.059	0.102	-0.113968772	-0.475069742	0.196967093	1.000492778	0.044860321	1.648	0.539	1.102	1.207	1.301	0.40098	0.015926356	0.773	0	0.461	0.527	0.582	0.041175	0.019002639	0.445	-0.48	0.105	0.141	0.211	0.596676977	-0.007511533	0.043386178	-1.030052222	0.049544324	-0.605	-1.629	-0.883	-0.828	-0.766	0.274699444	0.020619512	1.027	0.035	0.355	0.41	0.477	0.274699444	0.020619512	1.027	0.035	0.274699444	0.41	0.477	-0.268595222	-0.180371691	0.174114059	"Male"	26	72.2	211.6	"MPA"
0.032692222	0.904843325	3.555	-3.895	0.047	0.2706	1.1058	-1.320478333	0.239523657	0.219	-2.727	-1.0338	-0.973	-0.797	-0.382300556	0.067366123	0.707	-2.113	-0.266	-0.211	-0.1477	-0.284160813	0.204460718	0.272200822	0.180979444	0.035573902	0.93	-0.289	0.223	0.309	0.4773	-1.004967778	0.084359272	-0.406	-1.852	-0.82	-0.723	-0.617	-0.065633333	0.025255589	0.438	-0.676	0.023	0.055	0.102	-0.161843985	-0.433362894	0.16599219	0.999292222	0.051138265	1.625	0.477	1.117	1.23	1.32	0.406515556	0.019222524	0.836	0.047	0.473	0.543	0.609	0.030542778	0.020943867	0.535	-0.656	0.09	0.129	0.191	0.506317655	0.134464136	0.027557712	-1.040998333	0.050859342	-0.332	-1.656	-0.902	-0.844	-0.773	0.25234	0.023840659	0.715	-0.559	0.332	0.395	0.465	0.25234	0.023840659	0.715	-0.559	0.25234	0.395	0.465	-0.224409977	-0.144235729	0.144336232	"Male"	26	72.2	211.6	"MPA"
0.020790556	0.804205151	3.699	-3.762	0.047	0.1768	0.8594	-1.289923333	0.233402571	0.047	-2.586	-1.008	-0.965	-0.793	-0.355145	0.075186918	0.922	-1.93	-0.258	-0.211	-0.1246	-0.2605131	0.185892503	0.253903466	0.200756111	0.036285731	0.945	-0.273	0.258	0.344	0.496	-1.001973889	0.077223712	-0.434	-1.867	-0.832	-0.746	-0.6326	-0.064021111	0.022630651	0.465	-0.504	0.023	0.059	0.102	-0.164651916	-0.437881009	0.18863587	1.010767222	0.04809298	1.652	0.574	1.117	1.215	1.328	0.394853333	0.01795993	0.738	-0.16	0.465	0.527	0.59	0.02638	0.023062198	0.676	-0.738	0.09	0.129	0.195	0.532547461	0.012054514	-0.038717957	-1.035576111	0.054901869	-0.574	-1.688	-0.875	-0.813	-0.742	0.241401667	0.014628717	0.676	-0.039	0.316	0.3638	0.4104	0.241401667	0.014628717	0.676	-0.039	0.241401667	0.3638	0.4104	-0.339943866	-0.077859891	0.297673713	"Male"	26	72.2	211.6	"MPA"
0.033377778	0.863424204	4.73	-4.238	0.043	0.2348	0.8857	-1.300898889	0.235802232	0.082	-2.691	-1.012	-0.9722	-0.8157	-0.373317222	0.075244601	0.863	-1.898	-0.2608	-0.219	-0.117	-0.272579331	0.189010755	0.264787808	0.185548333	0.035871686	1.051	-0.461	0.227	0.32	0.473	-1.002484444	0.082265195	-0.398	-1.848	-0.824	-0.727	-0.6246	-0.073328889	0.024817679	0.496	-0.641	0.0132	0.055	0.105	-0.186901812	-0.399147707	0.211529248	1.014554444	0.050511924	1.699	0.539	1.129	1.2388	1.332	0.393518889	0.016359504	0.918	0.102	0.457	0.516	0.582	0.025934444	0.010245649	0.348	-0.25	0.082	0.113	0.156	0.588552079	0.105719148	0.150641784	-1.044715	0.046313656	-0.613	-1.645	-0.914	-0.852	-0.781	0.24359	0.015721621	0.727	-0.027	0.313	0.363	0.4224	0.24359	0.015721621	0.727	-0.027	0.24359	0.363	0.4224	-0.319866098	-0.028814893	0.30072829	"Male"	26	72.2	211.6	"MPA"
-0.022324444	0.003218216	1.09	-0.266	-0.008	-0.004	0	-1.018120556	0.000302313	-0.844	-1.195	-1.016	-1.012	-1.008	-0.194708333	0.001376776	0.016	-0.645	-0.188	-0.18	-0.164	0.104106169	-0.041021806	-0.200323226	0.141285556	0.000722532	0.297	0.086	0.148	0.152	0.164	-1.011204444	0.000163013	-0.918	-1.078	-1.008	-1.004	-0.9996	-0.065157222	0.001007096	0.004	-0.207	-0.051	-0.043	-0.039	0.531181861	-0.131591395	-0.196721784	-0.064312778	0.305772466	1.133	-0.996	-0.266	0.855	0.938	-0.203624444	0.401534205	1.492	-0.789	0.387	0.48	0.734	0.422268889	0.079201385	0.918	-0.215	0.637	0.645	0.652	0.477726519	-0.686304242	-0.937811076	-0.020759444	0.274552347	0.988	-1.367	0.23	0.242	0.445	-0.128803333	0.29285928	1.191	-0.742	0.2312	0.324	0.836	-0.128803333	0.29285928	1.191	-0.742	-0.128803333	0.324	0.836	-0.331842145	0.716602375	-0.846573222	"Male"	26	72.2	211.6	"LPA"
-0.061865	0.004990051	1.004	-1.383	-0.047	-0.039	-0.023	-1.020028889	0.000921538	-0.699	-1.5	-1.02	-1.012	-1.004	-0.185991667	0.004259787	0.285	-0.996	-0.164	-0.16	-0.152	-0.307326591	0.406735893	-0.465907231	0.147726111	0.001752426	0.391	0.023	0.156	0.168	0.195	-1.010268889	0.001063847	-0.781	-1.313	-1.008	-1	-0.992	-0.046646111	0.002502488	0.125	-0.219	-0.031	-0.008	0.023	0.215970515	-0.111116189	0.109836885	0.856588889	0.010766661	1.273	0.477	0.93	0.934	0.949	0.502996111	0.017378003	0.855	0.262	0.652	0.668	0.676	0.08812	0.006989718	0.371	-0.117	0.156	0.176	0.188	-0.849694409	-0.638237604	0.598659309	-0.851310556	0.016672899	-0.398	-1.254	-0.715	-0.711	-0.699	0.379547222	0.022158444	0.855	0.117	0.535	0.547	0.559	0.379547222	0.022158444	0.855	0.117	0.379547222	0.547	0.559	0.847429108	0.89421741	0.865440592	"Male"	26	72.2	211.6	"LPA"
-0.022195	0.188426718	3.066	-3.508	-0.035	-0.0302	0.02	-1.088295556	0.06619743	-0.082	-2.762	-1.023	-1.02	-1.008	-0.227048333	0.021830676	0.602	-1.582	-0.168	-0.164	-0.16	-0.276553251	0.144442236	0.356635665	0.148370556	0.009097908	0.734	-0.156	0.141	0.148	0.227	-1.011223889	0.016154375	-0.512	-1.605	-1.008	-0.996	-0.8866	-0.052861111	0.005535563	0.355	-0.41	-0.035	-0.031	0	-0.098780496	-0.289296707	0.201699805	0.804482222	0.024841084	1.527	0.59	0.77	0.879	1.059	0.592498333	0.017775391	0.785	0.152	0.676	0.676	0.68	0.133351111	0.008576433	0.465	-0.164	0.184	0.191	0.199	-0.483663395	-0.392616722	0.642699766	-0.74898	0.089753373	0.59	-1.602	-0.715	-0.711	-0.699	0.475119444	0.018589472	1.016	0.008	0.535	0.543	0.555	0.475119444	0.018589472	1.016	0.008	0.475119444	0.543	0.555	0.183762998	-0.369897064	0.448353737	"Male"	26	72.2	211.6	"LPA"
0.124819444	0.096283555	1.391	-2.578	0.309	0.395	0.5044	-0.962966667	0.026175817	-0.242	-1.898	-0.938	-0.871	-0.789	-0.273064444	0.020292708	0.551	-1.285	-0.234	-0.191	-0.105	0.274667399	-0.102996916	-0.124401542	0.204868889	0.030577616	0.645	-0.137	0.289	0.367	0.4614	-0.964580556	0.008962027	-0.582	-1.391	-0.938	-0.895	-0.832	-0.144936111	0.0167747	0.289	-0.418	-0.0928	-0.027	0.047	0.593556781	-0.454225599	-0.295984013	0.376425	0.164210689	1.332	-0.305	0.6222	0.887	0.977	0.6267	0.043836382	1.289	0.102	0.746	0.789	0.859	0.407905	0.086956346	2.344	-0.238	0.629	0.684	0.742	-0.610594048	-0.742639714	0.341480582	-0.464017222	0.117663776	0.293	-1.66	-0.27	-0.156	-0.059	0.536507222	0.0428764	1.535	0.008	0.629	0.684	0.773	0.536507222	0.0428764	1.535	0.008	0.536507222	0.684	0.773	0.552968168	0.359662776	0.101800987	"Male"	26	72.2	211.6	"LPA"
0.153376111	0.001959891	0.301	-0.105	0.184	0.191	0.191	-0.990276667	0.000464058	-0.793	-1.16	-0.988	-0.984	-0.98	-0.238137778	0.000713351	-0.195	-0.387	-0.223	-0.219	-0.219	-0.023757916	0.671189342	0.16302641	-0.021716667	0.015765298	0.563	-0.148	-0.023	-0.004	0.168	-1.006757222	0.004491755	-0.523	-1.082	-1.027	-1.023	-0.934	-0.083891111	0.021563138	0.051	-0.676	-0.008	0.004	0.008	0.883029121	-0.936711702	-0.858833635	0.273948333	0.083269543	1.23	-0.785	0.3922	0.406	0.426	0.668783889	0.024564997	1.207	-0.727	0.746	0.758	0.859	0.509755	0.074642602	1.324	-0.457	0.605	0.699	0.734	-0.021203565	0.835655748	-0.277848936	-0.328718333	0.008656033	0.137	-1.453	-0.285	-0.277	-0.254	0.556358333	0.049393521	1.883	-0.246	0.527	0.867	0.887	0.556358333	0.049393521	1.883	-0.246	0.556358333	0.867	0.887	-0.122703272	-0.437512354	0.179743052	"Male"	26	72.2	211.6	"LPA"
0.191623889	0.052682257	0.805	-0.195	0.277	0.3956	0.5864	-1.016688889	0.262132298	-0.086	-1.758	-0.668	-0.438	-0.238	-0.238938889	0.005811609	-0.055	-0.438	-0.199	-0.156	-0.125	0.235805476	0.028226009	0.849451304	0.018325	0.003664834	0.445	-0.105	0.031	0.043	0.066	-1.023170556	0.002422436	-0.57	-1.133	-1.012	-0.996	-0.973	-0.048032222	0.006258454	0.051	-0.598	-0.016	-0.008	0.008	0.610916629	-0.712974797	-0.495845845	0.350349444	0.001458433	0.578	0.141	0.367	0.379	0.391	0.562004444	0.002566348	1.266	0.137	0.582	0.594	0.602	0.713674444	0.000748299	0.895	0.57	0.723	0.727	0.738	-0.376350605	-0.178506909	-0.325266622	-0.243387778	0.000938658	-0.016	-0.566	-0.234	-0.227	-0.215	0.397300556	0.003727789	1.59	-0.551	0.41	0.418	0.426	0.397300556	0.003727789	1.59	-0.551	0.397300556	0.418	0.426	0.043136196	0.129722206	-0.042071614	"Male"	26	72.2	211.6	"LPA"
0.18879	0.069023847	0.867	-0.254	0.266	0.4386	0.656	-1.037195556	0.307081413	-0.055	-1.816	-0.625	-0.3974	-0.211	-0.235319444	0.007186043	-0.039	-0.453	-0.176	-0.145	-0.113	0.228824925	0.052153294	0.878992577	-0.018972778	0.001670552	0.109	-0.129	0.004	0.016	0.035	-1.031887222	0.001662894	-0.902	-1.164	-1.016	-1	-0.977	-0.02034	0.000706902	0.051	-0.117	-0.004	0.004	0.012	0.093165008	-0.11777011	-0.015999589	0.330784444	0.000874785	0.426	0.234	0.348	0.355	0.367	0.577767778	0.000971217	0.773	0.398	0.594	0.602	0.613	0.709321111	0.000375168	0.836	0.551	0.715	0.723	0.73	-0.457616589	-0.046619376	-0.386058712	-0.239458333	0.000675118	-0.121	-0.316	-0.227	-0.219	-0.207	0.416380556	0.000640008	0.539	0.188	0.426	0.438	0.445	0.416380556	0.000640008	0.539	0.188	0.416380556	0.438	0.445	0.756126241	0.055730917	-0.243267563	"Male"	26	72.2	211.6	"MPA"
0.186807778	0.058787157	0.809	-0.254	0.254	0.4394	0.609	-1.025217778	0.288571251	-0.129	-1.785	-0.602	-0.3942	-0.242	-0.23792	0.006775769	-0.039	-0.473	-0.1828	-0.148	-0.121	0.270007557	0.039637608	0.849731531	-0.016051111	0.001529148	0.102	-0.125	0.008	0.016	0.0314	-1.031051667	0.001317322	-0.902	-1.145	-1.02	-1.004	-0.98	-0.020832222	0.000752497	0.055	-0.145	-0.008	0	0.012	0.060944358	-0.137090408	-0.215259847	0.28144	0.000509903	0.359	0.207	0.293	0.301	0.309	0.586687778	0.000428119	0.645	0.52	0.602	0.605	0.609	0.720308889	0.000124426	0.762	0.676	0.727	0.73	0.734	-0.571986923	0.16406784	-0.378957568	-0.20822	0.000869349	-0.129	-0.277	-0.191	-0.18	-0.168	0.419296667	0.000344006	0.48	0.359	0.43	0.434	0.445	0.419296667	0.000344006	0.48	0.359	0.419296667	0.434	0.445	0.515065034	0.522902879	-0.1064819	"Male"	26	72.2	211.6	"MPA"
0.209817222	0.064594653	0.816	-0.242	0.301	0.473	0.66	-1.025857222	0.313103943	-0.063	-1.848	-0.6041	-0.371	-0.207	-0.232848333	0.007011045	-0.043	-0.414	-0.176	-0.137	-0.109	0.182980198	-0.06186425	0.883932673	0.051572222	0.012168434	0.313	-0.152	0.105	0.188	0.223	-1.015080556	0.002450613	-0.859	-1.156	-0.992	-0.973	-0.953	-0.078258333	0.00598173	0.039	-0.297	-0.027	-0.02	-0.004	0.480538237	-0.825988282	-0.372506015	0.43583	0.05811638	1.074	0.207	0.711	0.777	0.805	0.492286111	0.030011166	1.363	0.035	0.598	0.605	0.617	0.650845556	0.01471626	0.828	-0.359	0.719	0.727	0.73	-0.903816537	-0.646161075	0.336527597	-0.337417778	0.081576806	-0.008	-1.199	-0.152	-0.148	-0.141	0.356577222	0.031281637	1.637	-0.344	0.445	0.453	0.461	0.356577222	0.031281637	1.637	-0.344	0.356577222	0.453	0.461	0.849965363	0.835640945	0.498637098	"Male"	26	72.2	211.6	"MPA"
0.218326667	0.063487321	0.844	-0.215	0.305	0.473	0.66	-1.020439444	0.311474447	-0.047	-1.797	-0.5808	-0.359	-0.219	-0.237474444	0.007348398	-0.035	-0.504	-0.184	-0.145	-0.105	0.192130459	-0.108153181	0.870795933	0.169432778	0.00145154	0.281	0.043	0.188	0.199	0.219	-0.994555556	0.002030158	-0.863	-1.105	-0.9758	-0.957	-0.926	-0.152284444	0.00102967	-0.051	-0.238	-0.133	-0.125	-0.109	0.133738391	-0.265073776	0.062972224	0.769369444	0.000464756	0.828	0.707	0.781	0.789	0.797	0.282081667	0.002371667	0.414	0.156	0.309	0.324	0.34	0.555190556	0.000338953	0.633	0.473	0.566	0.57	0.574	-0.776584669	-0.487204383	-0.029104003	-0.747067222	0.000558665	-0.617	-0.809	-0.738	-0.734	-0.723	0.147516667	0.002795528	0.23	-0.16	0.176	0.184	0.191	0.147516667	0.002795528	0.23	-0.16	0.147516667	0.184	0.191	-0.177581973	0.847063291	-0.434890326	"Male"	26	72.2	211.6	"MPA"
0.212327222	0.067754915	0.82	-0.25	0.313	0.488	0.664	-1.024566667	0.321688905	-0.035	-1.816	-0.6041	-0.359	-0.191	-0.236082778	0.008151976	-0.027	-0.461	-0.18	-0.137	-0.098	0.189385858	-0.070234075	0.879612812	0.165523333	0.001244076	0.254	0.055	0.188	0.195	0.207	-0.996183333	0.001969362	-0.871	-1.129	-0.98	-0.965	-0.926	-0.146211111	0.001230312	-0.051	-0.258	-0.129	-0.113	-0.098	0.009994918	-0.169067646	-0.126440775	0.76437	0.00037842	0.816	0.719	0.773	0.785	0.793	0.296942778	0.001260759	0.387	0.199	0.32	0.328	0.34	0.555493333	0.000284557	0.621	0.469	0.566	0.57	0.574	-0.809159235	-0.660632925	0.243691936	-0.743133333	0.000233011	-0.684	-0.805	-0.738	-0.73	-0.723	0.156651111	0.000578108	0.223	0.086	0.172	0.18	0.188	0.156651111	0.000578108	0.223	0.086	0.156651111	0.18	0.188	0.640414228	0.806954379	0.216791777	"Male"	26	72.2	211.6	"MPA"
0.20828	0.09016826	1.102	-0.254	0.363	0.52	0.695	-1.026335	0.397786684	0.176	-1.984	-0.5606	-0.281	-0.1326	-0.239554444	0.010682488	0.02	-0.492	-0.18	-0.1282	-0.082	0.15976152	-0.08514416	0.897086232	0.164912778	0.001619009	0.262	0.055	0.191	0.199	0.215	-0.996775	0.002654423	-0.793	-1.121	-0.977	-0.957	-0.922	-0.146058333	0.00123439	-0.027	-0.293	-0.129	-0.113	-0.102	-0.06007955	-0.19964828	0.035234737	0.769248333	0.000384713	0.82	0.715	0.781	0.789	0.797	0.275415	0.001388385	0.344	0.176	0.301	0.313	0.324	0.558851111	0.000269413	0.605	0.492	0.566	0.57	0.582	-0.819233131	-0.72806064	0.340189672	-0.732945	0.000263646	-0.684	-0.77	-0.723	-0.719	-0.711	0.118124444	0.000551154	0.191	0.063	0.133	0.141	0.148	0.118124444	0.000551154	0.191	0.063	0.118124444	0.141	0.148	0.569789753	0.876051825	0.250339873	"Male"	26	72.2	211.6	"MPA"
0.205896111	0.180343313	1.496	-0.605	0.4502	0.684	0.859	-1.070456667	0.631613971	0.441	-2.289	-0.457	-0.1552	0.063	-0.241306111	0.020462628	0.195	-0.625	-0.18	-0.086	-0.023	0.034379423	-0.401295542	0.783394962	0.169323333	0.003184184	0.336	0.004	0.203	0.219	0.242	-0.999020556	0.005487832	-0.758	-1.184	-0.973	-0.949	-0.891	-0.124591667	0.001925928	0.031	-0.262	-0.105	-0.09	-0.066	-0.244761914	-0.259912163	0.395543835	0.767508889	0.000565984	0.836	0.699	0.781	0.789	0.797	0.279468889	0.001606589	0.375	0.156	0.305	0.316	0.328	0.558796667	0.000523666	0.645	0.496	0.57	0.578	0.59	-0.744412076	-0.761541525	0.264421536	-0.728983889	0.000448681	-0.668	-0.789	-0.719	-0.711	-0.699	0.114293333	0.000808648	0.188	0.035	0.129	0.141	0.152	0.114293333	0.000808648	0.188	0.035	0.114293333	0.141	0.152	0.655978485	0.886473167	0.364825848	"Male"	26	72.2	211.6	"MPA"
0.131578333	0.676655467	2.172	-1.445	0.75	0.992	1.2273	-1.165058333	1.645633795	1.457	-3.289	-0.2018	0.2038	0.6954	-0.253075556	0.084326637	0.594	-0.941	-0.117	0.016	0.1883	0.02444859	-0.486334217	0.757944204	0.162363889	0.008939759	0.461	-0.055	0.215	0.238	0.281	-1.002540556	0.027808028	-0.551	-1.516	-0.93	-0.879	-0.7886	-0.110851111	0.008152974	0.152	-0.469	-0.066	-0.039	0	-0.301199157	-0.239328751	0.73727565	0.773032222	0.001865473	0.895	0.625	0.793	0.805	0.828	0.274743889	0.002418121	0.414	0.109	0.305	0.316	0.332	0.552487778	0.001866785	0.688	0.438	0.574	0.59	0.609	-0.663654946	-0.890772317	0.374950592	-0.726464444	0.001244702	-0.621	-0.84	-0.707	-0.699	-0.68	0.104854444	0.001381979	0.211	0	0.125	0.137	0.152	0.104854444	0.001381979	0.211	0	0.104854444	0.137	0.152	0.610934132	0.921092337	0.405033023	"Male"	26	72.2	211.6	"MPA"
0.062098333	0.833402565	2.074	-1.586	0.8332	1.0748	1.3634	-1.199049444	1.844218552	1.262	-3.336	-0.148	0.3886	0.727	-0.264162222	0.100547591	0.645	-0.863	-0.141	0.09	0.25	0.064769593	-0.395808212	0.76211373	0.161643889	0.013902609	0.512	-0.117	0.227	0.266	0.316	-1.000947222	0.032975207	-0.582	-1.469	-0.922	-0.867	-0.73	-0.123151667	0.008828107	0.137	-0.414	-0.074	-0.043	-0.004	-0.313710111	-0.308279642	0.703490281	0.774387778	0.002495457	0.906	0.59	0.805	0.82	0.836	0.287791111	0.003214649	0.449	0.117	0.324	0.336	0.355	0.544515556	0.002482693	0.703	0.383	0.57	0.586	0.609	-0.625900426	-0.884510874	0.328659652	-0.723618333	0.001632831	-0.621	-0.875	-0.699	-0.688	-0.676	0.105247222	0.00246308	0.238	-0.07	0.137	0.152	0.168	0.105247222	0.00246308	0.238	-0.07	0.105247222	0.152	0.168	0.691064174	0.909651123	0.461621814	"Male"	26	72.2	211.6	"MPA"
0.043941667	0.060676341	1.219	-1.215	-0.031	0.207	0.383	-0.985670556	0.017734261	-0.109	-1.488	-1.016	-0.984	-0.887	-0.180674444	0.005923373	0.434	-0.492	-0.172	-0.168	-0.141	0.596115011	0.016544133	0.354071282	0.185169444	0.041825692	0.824	0.004	0.164	0.293	0.555	-0.96189	0.013401929	-0.578	-1.543	-0.992	-0.887	-0.7727	-0.135564444	0.011415227	0.035	-0.555	-0.086	-0.078	-0.063	0.895173302	-0.431154767	-0.493864911	0.114603889	0.323489632	1.137	-1	0.734	0.832	0.922	0.485610556	0.294130145	1.34	-1.082	0.871	0.879	0.891	0.144515	0.106202516	1.141	-0.332	0.426	0.508	0.566	-0.223394796	0.424116365	-0.515186395	-0.075725556	0.289927323	1.836	-0.984	0.402	0.41	0.418	0.391582778	0.356500009	1.609	-1.078	0.906	0.91	0.922	0.391582778	0.356500009	1.609	-1.078	0.391582778	0.91	0.922	0.531066047	-0.70981755	-0.755534647	"Male"	26	72.2	211.6	"MPA"
-0.055485	0.000148699	-0.02	-0.086	-0.047	-0.043	-0.035	-1.024113889	1.46e-05	-0.992	-1.055	-1.023	-1.023	-1.02	-0.165235556	0.00011377	-0.137	-0.184	-0.156	-0.152	-0.152	-0.092213939	0.711712874	-0.262743904	0.078257222	0.001106269	0.242	0.023	0.098	0.109	0.125	-1.019357778	0.000114376	-0.934	-1.09	-1.02	-1.016	-1.012	-0.085871111	0.000250972	-0.055	-0.152	-0.078	-0.074	-0.066	0.569367452	-0.370035317	-0.266026576	-0.10216	0.160250136	1.109	-0.445	0.4312	0.453	0.461	0.843448333	0.002776032	1.156	0.305	0.852	0.867	0.887	-0.059321111	0.070047321	0.473	-0.391	0.2592	0.316	0.324	-0.30856813	0.976471198	-0.329034441	0.057417778	0.165074051	0.5	-1.184	0.336	0.344	0.41	0.837895556	0.017348797	1.086	0.215	0.93	0.934	0.938	0.837895556	0.017348797	1.086	0.215	0.837895556	0.934	0.938	0.942143104	-0.981555161	-0.942026347	"Male"	26	72.2	211.6	"LPA"
-0.004997778	0.320986303	4.207	-3.258	-0.008	0.063	0.2814	-1.111355556	0.113902363	0.094	-3.77	-1.023	-1.02	-0.961	-0.192622778	0.061647545	1.105	-2.258	-0.043	-0.031	-0.02	-0.122720269	-0.097826222	0.439996726	0.167473333	0.021513979	1.02	-0.246	0.1732	0.242	0.371	-0.999487778	0.052053023	0.473	-3.477	-0.977	-0.93	-0.852	-0.102371667	0.013808513	0.242	-0.914	-0.059	-0.035	0.027	-0.210951735	-0.303214401	0.288972178	0.641987222	0.095655933	2.309	-0.832	0.777	0.871	1.0554	0.679736111	0.087033944	4.387	-0.383	0.816	0.828	0.879	0.186816111	0.065365241	0.797	-0.773	0.32	0.332	0.5394	-0.24654398	-0.324892608	0.110011366	-0.684602778	0.108200134	0.918	-2.711	-0.477	-0.465	-0.363	0.515546111	0.093822154	3.848	-0.809	0.656	0.664	0.688	0.515546111	0.093822154	3.848	-0.809	0.515546111	0.664	0.688	-0.09054265	0.61938487	0.040969311	"Male"	26	72.2	211.6	"LPA"
0.247681667	2.845560621	5.48	-3.129	0.5242	1.324	3.0175	-1.765376111	0.894271602	1.059	-4.762	-1.2258	-0.926	-0.629	-0.626772222	0.260328541	1.727	-3.277	-0.387	-0.277	-0.129	-0.000440456	-0.318802764	0.262662039	0.231723333	0.093869438	1.504	-0.375	0.289	0.379	0.719	-0.981627222	1.175427696	0.762	-4.156	-0.164	0.23	0.4224	-0.114653333	0.062041732	0.41	-1.184	0.016	0.074	0.141	-0.317745624	-0.497364554	0.466409494	0.185098889	0.742863871	2.699	-1.559	0.695	0.7858	1.113	1.115672778	2.270165978	5.609	-1	1.6062	2.6058	3.66	-0.008753333	0.062938837	0.637	-1.594	0.121	0.18	0.254	0.275969561	0.13819014	-0.362868569	-0.513318889	1.211902393	1.816	-3.605	0.2942	0.7308	0.965	1.010936111	2.915873547	5.941	-1.797	1.6572	2.6848	3.8328	1.010936111	2.915873547	5.941	-1.797	1.010936111	2.6848	3.8328	-0.476520879	-0.068585287	0.664689671	"Male"	26	72.2	211.6	"MPA"
